customer_id,account_age_days,total_orders,total_returns,return_rate,avg_days_to_return,avg_order_value,high_value_return_ratio,payment_method,preferred_category,complaints_filed,refund_to_wallet_pref,is_risky_return
CUST11788,435,8,5,0.663,2.31,2364.91,0.526,Debit Card,Mobiles,0,1,1
CUST11789,20,7,1,0.108,6.34,937.85,0.384,UPI,Footwear,0,1,0
CUST11790,426,6,0,0.0,7.68,1051.97,0.404,Credit Card,Home & Kitchen,0,0,0
CUST11791,444,6,3,0.549,1.64,5165.4,0.63,Credit Card,Electronics,2,1,1
CUST11792,599,6,1,0.199,7.46,3164.71,0.337,COD,Fashion,0,0,0
CUST11793,200,5,1,0.187,7.29,808.85,0.252,UPI,Footwear,0,0,0
CUST11794,1337,12,1,0.117,8.01,1051.44,0.065,Debit Card,Fashion,0,0,0
CUST11795,358,8,0,0.0,9.81,2171.48,0.38,Debit Card,Beauty,0,1,0
CUST11796,15,11,1,0.064,7.78,4286.78,0.401,COD,Fashion,0,0,0
CUST11797,648,7,0,0.056,5.41,203.1,0.399,Credit Card,Electronics,1,0,0
CUST11798,66,10,0,0.012,11.28,4219.25,0.414,COD,Home & Kitchen,0,0,0
CUST11799,623,3,1,0.226,3.45,3975.5,0.402,UPI,Fashion,0,0,0
CUST11800,138,6,1,0.143,7.25,4511.68,0.513,Credit Card,Electronics,0,0,0
CUST11801,11,9,1,0.148,2.66,2369.04,0.125,COD,Mobiles,0,1,0
CUST11802,37,9,1,0.069,7.43,2400.3,0.301,COD,Electronics,0,1,0
CUST11803,187,8,0,0.059,8.1,571.28,0.402,COD,Footwear,0,1,0
CUST11804,360,9,1,0.113,5.56,3258.74,0.384,COD,Home & Kitchen,0,0,0
CUST11805,1500,13,3,0.208,3.49,2666.92,0.442,COD,Fashion,1,0,0
CUST11806,33,8,2,0.208,7.68,737.88,0.063,Credit Card,Electronics,1,0,0
CUST11807,189,17,1,0.066,8.67,2940.51,0.121,COD,Fashion,0,1,0
CUST11808,183,9,0,0.012,14.78,752.88,0.113,COD,Fashion,1,0,0
CUST11809,369,8,0,0.044,3.19,1267.0,0.463,UPI,Fashion,0,0,0
CUST11810,44,7,1,0.121,3.44,280.17,0.316,Credit Card,Beauty,0,1,0
CUST11811,238,9,6,0.643,3.07,886.73,0.324,UPI,Fashion,0,1,1
CUST11812,202,6,1,0.167,7.43,2779.06,0.307,Debit Card,Fashion,0,0,0
CUST11813,67,7,1,0.152,5.83,2932.58,0.396,COD,Electronics,0,1,0
CUST11814,113,7,1,0.166,8.38,3663.92,0.363,Debit Card,Home & Kitchen,1,0,0
CUST11815,277,12,1,0.063,5.64,561.77,0.098,UPI,Fashion,0,0,0
CUST11816,744,4,2,0.395,1.52,3372.43,0.457,Debit Card,Books,0,1,1
CUST11817,189,11,2,0.215,6.35,4123.64,0.182,UPI,Fashion,0,0,0
CUST11818,63,9,0,0.038,8.14,1001.09,0.062,COD,Beauty,0,0,0
CUST11819,1135,9,1,0.118,7.64,3219.06,0.116,UPI,Fashion,0,1,0
CUST11820,434,6,1,0.144,4.89,1148.33,0.11,UPI,Fashion,0,0,0
CUST11821,280,14,1,0.068,4.64,1210.9,0.161,Credit Card,Fashion,0,1,0
CUST11822,549,8,1,0.064,6.77,3038.12,0.263,UPI,Home & Kitchen,0,0,0
CUST11823,621,7,1,0.099,9.78,2069.57,0.487,COD,Fashion,0,0,0
CUST11824,203,10,1,0.133,10.47,2941.07,0.157,Debit Card,Books,1,0,0
CUST11825,124,7,2,0.278,10.27,1649.61,0.611,Debit Card,Electronics,0,0,1
CUST11826,27,11,3,0.264,8.33,1841.83,0.253,Wallet,Electronics,0,1,1
CUST11827,105,10,1,0.115,12.88,2553.87,0.144,COD,Electronics,1,0,0
CUST11828,217,10,3,0.253,6.56,1263.44,0.147,Credit Card,Electronics,0,1,1
CUST11829,42,10,2,0.159,10.0,2053.16,0.421,COD,Fashion,0,0,0
CUST11830,241,16,7,0.418,2.25,1885.79,0.113,COD,Mobiles,1,0,1
CUST11831,66,10,1,0.133,10.55,741.52,0.268,UPI,Footwear,0,1,0
CUST11832,424,8,3,0.429,2.8,950.41,0.539,COD,Electronics,1,0,1
CUST11833,271,9,1,0.124,6.83,1333.25,0.365,Credit Card,Fashion,0,1,0
CUST11834,31,8,1,0.144,4.37,2297.34,0.349,Credit Card,Footwear,0,0,0
CUST11835,77,7,0,0.058,12.38,2872.07,0.346,Credit Card,Home & Kitchen,0,1,0
CUST11836,22,4,0,0.033,6.46,859.32,0.376,COD,Mobiles,0,0,0
CUST11837,978,8,0,0.054,10.39,1573.44,0.648,COD,Fashion,0,0,0
CUST11838,114,9,5,0.599,4.25,6373.25,0.487,UPI,Fashion,2,1,1
CUST11839,448,14,1,0.039,11.3,2723.55,0.108,Debit Card,Footwear,0,0,0
CUST11840,343,4,0,0.096,6.34,1450.74,0.349,Debit Card,Electronics,0,1,0
CUST11841,49,6,0,0.067,6.7,1596.14,0.163,COD,Beauty,0,0,0
CUST11842,39,5,3,0.616,2.68,2503.27,0.671,Debit Card,Electronics,2,0,1
CUST11843,835,13,2,0.184,6.7,582.31,0.18,UPI,Fashion,0,1,0
CUST11844,293,10,1,0.093,12.13,2691.11,0.553,Credit Card,Fashion,0,1,0
CUST11845,82,8,1,0.149,7.71,3309.97,0.204,Debit Card,Home & Kitchen,0,0,0
CUST11846,532,10,1,0.129,8.68,2594.03,0.204,Credit Card,Footwear,0,1,0
CUST11847,665,9,2,0.229,3.07,1890.83,0.159,Debit Card,Mobiles,0,0,0
CUST11848,26,10,1,0.066,6.68,2066.66,0.575,Wallet,Fashion,0,0,0
CUST11849,80,12,1,0.045,8.35,1065.28,0.407,Credit Card,Fashion,0,0,0
CUST11850,972,10,1,0.089,4.71,1460.96,0.721,COD,Electronics,0,0,0
CUST11851,82,11,1,0.094,11.23,852.04,0.384,UPI,Mobiles,1,1,0
CUST11852,495,9,1,0.098,5.62,1176.0,0.249,Credit Card,Footwear,0,0,0
CUST11853,571,9,1,0.133,10.25,186.01,0.089,COD,Mobiles,0,0,0
CUST11854,51,6,1,0.143,3.47,1025.17,0.095,Credit Card,Electronics,0,1,0
CUST11855,355,7,1,0.136,4.87,1872.24,0.124,UPI,Home & Kitchen,0,1,0
CUST11856,59,5,2,0.343,8.54,2470.2,0.371,UPI,Electronics,0,0,1
CUST11857,158,6,0,0.016,7.4,2002.48,0.168,COD,Fashion,1,0,0
CUST11858,150,12,0,0.025,12.18,1183.35,0.103,COD,Beauty,0,1,0
CUST11859,336,11,2,0.156,10.17,582.27,0.239,COD,Fashion,1,0,0
CUST11860,29,9,0,0.024,9.14,931.43,0.377,UPI,Mobiles,1,0,0
CUST11861,104,4,0,0.013,12.35,1051.46,0.395,Debit Card,Fashion,0,0,0
CUST11862,206,4,1,0.149,7.67,1219.97,0.283,COD,Mobiles,1,0,0
CUST11863,5,7,1,0.168,12.83,2743.26,0.304,COD,Electronics,0,0,0
CUST11864,81,4,0,0.079,12.31,3107.97,0.15,COD,Books,1,0,0
CUST11865,310,8,1,0.135,11.68,2344.23,0.686,COD,Home & Kitchen,2,1,0
CUST11866,38,8,1,0.106,7.43,1695.32,0.043,Wallet,Footwear,0,0,0
CUST11867,89,10,1,0.073,6.47,2566.31,0.132,UPI,Electronics,0,1,0
CUST11868,374,3,0,0.014,9.61,1053.77,0.232,COD,Fashion,0,0,0
CUST11869,198,13,1,0.08,8.0,888.14,0.047,Debit Card,Fashion,1,1,0
CUST11870,57,8,1,0.154,14.36,606.08,0.494,UPI,Home & Kitchen,1,0,0
CUST11871,15,8,1,0.115,15.32,4759.02,0.301,COD,Mobiles,0,0,0
CUST11872,41,8,2,0.189,3.46,1809.92,0.37,COD,Fashion,0,0,0
CUST11873,151,10,0,0.047,3.6,1168.38,0.377,Credit Card,Books,1,0,0
CUST11874,380,14,4,0.268,7.58,1581.89,0.342,COD,Fashion,2,0,1
CUST11875,184,9,2,0.221,3.11,1020.42,0.478,COD,Electronics,0,1,0
CUST11876,365,7,1,0.164,8.33,1753.67,0.5,COD,Fashion,0,0,0
CUST11877,481,9,1,0.095,6.98,3447.84,0.374,COD,Electronics,0,0,0
CUST11878,691,10,2,0.183,2.4,2476.81,0.099,Wallet,Home & Kitchen,0,0,0
CUST11879,98,8,1,0.162,3.14,2246.45,0.43,COD,Fashion,0,0,0
CUST11880,187,6,1,0.139,12.75,2131.24,0.126,Credit Card,Mobiles,0,0,0
CUST11881,8,5,1,0.185,8.46,484.33,0.092,UPI,Beauty,1,0,0
CUST11882,350,4,0,0.076,10.78,1555.09,0.067,UPI,Fashion,0,0,0
CUST11883,326,12,3,0.222,6.46,5072.08,0.324,Debit Card,Footwear,1,1,0
CUST11884,142,13,1,0.055,10.01,2201.41,0.403,Credit Card,Fashion,0,0,0
CUST11885,675,8,2,0.31,2.26,1292.67,0.227,UPI,Electronics,0,1,1
CUST11886,61,6,4,0.629,1.35,698.27,0.55,Credit Card,Fashion,1,0,1
CUST11887,53,13,1,0.047,5.51,2512.29,0.299,UPI,Fashion,0,1,0
CUST11888,53,14,1,0.079,6.44,1335.38,0.361,COD,Beauty,1,1,0
CUST11889,315,10,2,0.192,6.94,1412.12,0.193,UPI,Beauty,0,0,0
CUST11890,91,8,2,0.252,3.29,707.14,0.116,UPI,Fashion,0,1,1
CUST11891,64,7,1,0.166,0.5,5534.42,0.323,Debit Card,Home & Kitchen,0,0,0
CUST11892,955,9,1,0.108,5.23,3418.31,0.165,Credit Card,Home & Kitchen,0,0,0
CUST11893,785,9,1,0.069,7.64,3150.46,0.101,UPI,Footwear,0,0,0
CUST11894,110,10,1,0.097,10.88,3383.02,0.298,COD,Fashion,0,0,0
CUST11895,759,9,1,0.15,7.98,702.39,0.099,COD,Electronics,1,1,0
CUST11896,199,8,1,0.168,2.28,2911.85,0.241,Debit Card,Home & Kitchen,0,0,0
CUST11897,428,7,0,0.055,15.64,3305.8,0.215,UPI,Fashion,0,0,0
CUST11898,218,4,0,0.0,15.58,1370.19,0.059,COD,Beauty,0,0,0
CUST11899,84,11,2,0.224,5.69,2343.44,0.698,COD,Footwear,0,1,0
CUST11900,180,4,0,0.089,8.9,830.08,0.519,COD,Fashion,0,0,0
CUST11901,206,8,3,0.437,3.11,1996.07,0.713,COD,Electronics,1,1,1
CUST11902,189,8,1,0.126,5.76,1761.33,0.171,UPI,Footwear,0,0,0
CUST11903,931,5,2,0.442,4.84,1333.71,0.155,UPI,Fashion,0,1,1
CUST11904,89,4,0,0.124,2.93,1308.8,0.228,UPI,Fashion,0,1,0
CUST11905,161,7,2,0.254,5.39,4229.51,0.137,Credit Card,Fashion,0,0,1
CUST11906,150,7,1,0.19,4.27,1349.1,0.402,Credit Card,Electronics,0,0,0
CUST11907,17,11,3,0.228,8.65,2236.92,0.036,Credit Card,Fashion,0,0,0
CUST11908,732,8,2,0.229,6.86,1018.04,0.182,UPI,Home & Kitchen,0,0,0
CUST11909,46,1,0,0.161,7.74,1730.79,0.171,Credit Card,Mobiles,0,0,0
CUST11910,95,12,1,0.066,10.76,1415.59,0.171,UPI,Home & Kitchen,0,0,0
CUST11911,260,11,1,0.077,9.21,2783.19,0.231,Wallet,Mobiles,1,1,0
CUST11912,799,9,0,0.0,5.6,1418.85,0.243,Debit Card,Home & Kitchen,1,0,0
CUST11913,1175,11,1,0.075,13.04,2332.43,0.168,COD,Fashion,0,1,0
CUST11914,989,11,1,0.054,7.44,1438.85,0.079,COD,Mobiles,1,0,0
CUST11915,87,10,1,0.119,3.06,2843.55,0.315,Credit Card,Electronics,0,1,0
CUST11916,40,12,3,0.222,6.29,647.71,0.215,COD,Mobiles,0,0,0
CUST11917,960,6,3,0.546,2.95,1417.72,0.534,UPI,Home & Kitchen,0,1,1
CUST11918,564,5,1,0.207,0.5,2940.97,0.152,COD,Beauty,0,0,0
CUST11919,44,4,0,0.066,7.47,4660.31,0.365,Wallet,Electronics,0,1,0
CUST11920,256,12,1,0.063,15.52,1642.54,0.212,UPI,Fashion,0,0,0
CUST11921,393,7,1,0.125,6.47,2134.77,0.254,UPI,Mobiles,1,0,0
CUST11922,212,6,1,0.129,14.7,1121.97,0.327,COD,Fashion,0,0,0
CUST11923,707,12,1,0.114,3.52,3366.31,0.545,UPI,Home & Kitchen,0,0,0
CUST11924,95,3,1,0.301,8.4,2683.92,0.249,COD,Footwear,0,0,1
CUST11925,951,3,0,0.126,7.25,2231.42,0.293,COD,Fashion,0,0,0
CUST11926,1124,3,0,0.125,3.74,2295.54,0.128,COD,Fashion,1,1,0
CUST11927,18,9,3,0.384,2.69,511.09,0.763,COD,Books,2,1,1
CUST11928,512,5,3,0.586,0.71,3408.38,0.594,COD,Books,0,1,1
CUST11929,563,4,1,0.352,9.44,1777.49,0.305,Debit Card,Electronics,1,1,1
CUST11930,223,10,2,0.185,16.45,2650.53,0.623,COD,Electronics,0,1,0
CUST11931,473,13,0,0.037,8.84,1065.18,0.357,Debit Card,Fashion,2,0,0
CUST11932,10,8,1,0.112,4.35,926.01,0.269,Debit Card,Fashion,0,0,0
CUST11933,1208,6,1,0.13,10.02,2979.99,0.336,Credit Card,Beauty,0,0,0
CUST11934,153,5,1,0.158,6.59,3430.73,0.365,Credit Card,Electronics,1,0,0
CUST11935,144,9,1,0.112,11.19,645.08,0.265,Debit Card,Electronics,0,1,0
CUST11936,135,7,0,0.039,9.4,1404.85,0.069,COD,Electronics,0,1,0
CUST11937,654,4,0,0.0,6.29,1338.54,0.398,Debit Card,Beauty,1,0,0
CUST11938,985,12,2,0.184,6.66,3245.91,0.291,Debit Card,Books,0,0,0
CUST11939,1434,8,2,0.276,1.98,3977.45,0.386,Credit Card,Fashion,0,0,1
CUST11940,164,11,1,0.098,5.79,1417.92,0.215,Credit Card,Fashion,0,0,0
CUST11941,390,10,1,0.086,8.61,2915.69,0.249,UPI,Electronics,0,0,0
CUST11942,418,6,1,0.146,6.39,118.69,0.244,Credit Card,Fashion,1,0,0
CUST11943,456,7,1,0.075,5.99,3195.14,0.072,UPI,Fashion,0,1,0
CUST11944,236,10,2,0.185,5.33,3405.11,0.22,UPI,Fashion,0,0,0
CUST11945,14,6,0,0.07,7.17,864.0,0.014,COD,Footwear,0,0,0
CUST11946,315,4,1,0.196,4.65,1033.09,0.375,COD,Fashion,0,1,0
CUST11947,153,8,2,0.281,4.79,3259.08,0.306,Debit Card,Home & Kitchen,1,0,1
CUST11948,22,9,1,0.069,7.55,909.69,0.464,UPI,Fashion,0,0,0
CUST11949,114,7,5,0.679,1.66,476.58,0.639,UPI,Home & Kitchen,0,1,1
CUST11950,145,3,0,0.035,9.91,821.05,0.113,COD,Mobiles,0,1,0
CUST11951,126,11,2,0.138,4.6,655.36,0.141,Credit Card,Electronics,0,0,0
CUST11952,258,7,0,0.013,10.37,1829.84,0.265,UPI,Home & Kitchen,0,1,0
CUST11953,45,6,1,0.205,16.02,2745.93,0.407,UPI,Home & Kitchen,0,0,0
CUST11954,477,8,2,0.275,0.5,1070.58,0.294,Wallet,Electronics,1,0,1
CUST11955,257,1,0,0.088,4.43,711.87,0.381,COD,Fashion,1,0,0
CUST11956,203,9,1,0.146,7.28,941.48,0.098,UPI,Beauty,1,1,0
CUST11957,97,5,0,0.049,8.29,1322.36,0.387,UPI,Beauty,0,1,0
CUST11958,730,14,1,0.036,7.77,2485.51,0.338,UPI,Fashion,2,0,0
CUST11959,27,8,1,0.087,10.48,3914.08,0.18,Credit Card,Electronics,1,0,0
CUST11960,50,7,0,0.002,6.99,280.84,0.209,Credit Card,Mobiles,0,0,0
CUST11961,128,12,1,0.056,10.26,1070.56,0.355,COD,Fashion,0,0,0
CUST11962,725,9,1,0.148,3.61,607.04,0.19,COD,Footwear,0,0,0
CUST11963,365,8,3,0.43,1.85,1716.39,0.434,Credit Card,Beauty,0,0,1
CUST11964,57,7,2,0.303,6.62,895.93,0.406,Debit Card,Beauty,1,1,1
CUST11965,55,12,1,0.088,7.42,1725.07,0.364,UPI,Electronics,1,0,0
CUST11966,19,5,0,0.096,9.66,1709.37,0.608,Wallet,Electronics,0,0,0
CUST11967,68,9,2,0.198,5.4,3913.56,0.465,UPI,Footwear,0,0,0
CUST11968,394,12,1,0.064,6.31,1077.88,0.495,Debit Card,Electronics,0,0,0
CUST11969,103,5,2,0.389,3.63,3051.79,0.586,Credit Card,Fashion,0,1,1
CUST11970,605,8,1,0.095,9.53,1691.04,0.103,Debit Card,Electronics,0,1,0
CUST11971,124,8,4,0.477,0.96,3481.87,0.645,UPI,Fashion,1,0,1
CUST11972,93,11,2,0.151,3.8,501.64,0.234,COD,Mobiles,1,0,0
CUST11973,1420,7,0,0.041,11.26,378.64,0.138,Credit Card,Home & Kitchen,1,1,0
CUST11974,117,8,1,0.074,10.41,313.28,0.655,COD,Electronics,0,0,0
CUST11975,430,5,0,0.051,13.1,3480.88,0.582,COD,Fashion,0,0,0
CUST11976,129,6,1,0.146,9.12,1521.36,0.138,UPI,Fashion,0,0,0
CUST11977,5,7,1,0.173,8.18,3475.12,0.273,Credit Card,Fashion,0,0,0
CUST11978,224,3,0,0.033,13.08,2435.84,0.481,Debit Card,Books,1,0,0
CUST11979,120,7,1,0.161,8.97,297.3,0.493,Credit Card,Fashion,0,1,0
CUST11980,322,6,0,0.067,9.85,3598.72,0.405,COD,Mobiles,0,0,0
CUST11981,40,6,2,0.308,4.84,1639.42,0.197,Debit Card,Footwear,0,0,1
CUST11982,75,10,2,0.208,5.6,2380.32,0.03,Credit Card,Fashion,0,0,0
CUST11983,27,8,2,0.217,12.3,1532.63,0.104,Credit Card,Footwear,0,1,0
CUST11984,201,6,1,0.117,8.08,754.08,0.237,COD,Home & Kitchen,0,0,0
CUST11985,102,8,3,0.375,6.7,5003.69,0.203,Credit Card,Home & Kitchen,0,0,1
CUST11986,401,11,3,0.255,3.33,2111.13,0.387,COD,Fashion,0,0,1
CUST11987,281,7,2,0.264,9.17,3329.06,0.332,UPI,Beauty,2,0,1
CUST11988,150,8,1,0.171,7.4,3347.69,0.236,COD,Fashion,0,0,0
CUST11989,282,8,0,0.058,9.68,1217.12,0.402,COD,Electronics,0,0,0
CUST11990,45,11,2,0.19,6.05,4090.84,0.148,UPI,Beauty,0,0,0
CUST11991,110,11,2,0.212,3.87,2016.03,0.064,Debit Card,Mobiles,0,0,0
CUST11992,47,12,1,0.096,7.55,4025.63,0.07,COD,Fashion,0,0,0
CUST11993,363,7,0,0.045,11.06,2517.16,0.579,Credit Card,Beauty,0,0,0
CUST11994,782,13,1,0.104,10.66,2019.44,0.314,Credit Card,Home & Kitchen,1,0,0
CUST11995,265,9,1,0.057,9.4,1400.9,0.081,COD,Beauty,0,0,0
CUST11996,359,6,3,0.501,2.47,915.62,0.251,Wallet,Home & Kitchen,0,1,1
CUST11997,141,8,1,0.089,6.94,1303.43,0.604,COD,Fashion,0,0,0
CUST11998,258,5,0,0.063,5.17,2203.31,0.202,UPI,Electronics,0,0,0
CUST11999,131,8,2,0.303,2.05,3587.33,0.4,Credit Card,Books,0,0,1
CUST12000,119,5,0,0.096,13.42,1808.24,0.26,Credit Card,Fashion,0,0,0
CUST12001,209,10,3,0.304,8.05,2029.39,0.273,UPI,Home & Kitchen,0,0,1
CUST12002,460,8,6,0.812,1.22,3264.25,0.333,COD,Footwear,0,1,1
CUST12003,368,6,2,0.256,4.51,2358.46,0.073,COD,Home & Kitchen,0,1,1
CUST12004,26,6,1,0.194,6.59,1605.59,0.084,Credit Card,Mobiles,0,1,0
CUST12005,288,8,1,0.141,8.84,3935.97,0.177,UPI,Electronics,1,0,0
CUST12006,427,5,3,0.518,1.29,1424.25,0.547,COD,Mobiles,2,0,1
CUST12007,43,8,1,0.175,4.23,2852.64,0.016,COD,Fashion,0,1,0
CUST12008,12,12,1,0.042,8.55,2934.78,0.402,Wallet,Fashion,0,1,0
CUST12009,518,7,0,0.017,4.45,606.8,0.306,UPI,Fashion,0,0,0
CUST12010,351,11,1,0.063,6.87,452.93,0.309,COD,Electronics,1,0,0
CUST12011,569,8,5,0.642,1.54,3429.79,0.533,COD,Fashion,1,0,1
CUST12012,200,15,3,0.183,4.65,1752.97,0.12,Debit Card,Home & Kitchen,1,0,0
CUST12013,354,10,0,0.0,11.97,4591.09,0.375,Credit Card,Footwear,1,1,0
CUST12014,45,7,1,0.089,7.34,1196.39,0.566,COD,Home & Kitchen,1,0,0
CUST12015,421,10,6,0.648,2.51,5503.74,0.843,COD,Electronics,1,1,1
CUST12016,118,10,3,0.331,4.68,1643.0,0.343,Credit Card,Fashion,0,0,1
CUST12017,22,6,5,0.901,2.56,1816.26,0.461,Debit Card,Fashion,1,1,1
CUST12018,8,11,1,0.122,2.48,1687.14,0.693,UPI,Fashion,0,0,0
CUST12019,393,7,0,0.03,11.52,768.8,0.105,COD,Fashion,0,1,0
CUST12020,279,8,1,0.138,16.34,4531.33,0.315,Credit Card,Beauty,0,0,0
CUST12021,410,11,1,0.094,7.38,4325.33,0.397,Wallet,Electronics,0,0,0
CUST12022,38,11,2,0.193,4.17,603.72,0.427,Debit Card,Electronics,0,0,0
CUST12023,366,8,2,0.299,7.79,1188.4,0.146,Credit Card,Electronics,0,1,1
CUST12024,32,9,0,0.041,9.47,3094.25,0.198,Wallet,Mobiles,1,1,0
CUST12025,429,7,3,0.493,2.15,1110.64,0.945,COD,Home & Kitchen,1,0,1
CUST12026,338,8,2,0.243,6.45,1336.68,0.226,UPI,Home & Kitchen,0,0,1
CUST12027,280,4,0,0.085,3.66,1586.92,0.269,Debit Card,Fashion,0,0,0
CUST12028,1245,9,1,0.095,5.46,4265.83,0.457,COD,Fashion,0,1,0
CUST12029,175,7,1,0.142,5.83,1205.26,0.196,Debit Card,Beauty,1,0,0
CUST12030,606,9,1,0.164,4.24,1561.11,0.163,COD,Mobiles,0,0,0
CUST12031,636,10,5,0.452,3.14,337.46,0.718,COD,Home & Kitchen,1,0,1
CUST12032,305,12,0,0.041,9.63,1727.62,0.586,UPI,Mobiles,0,1,0
CUST12033,346,8,1,0.127,6.36,3382.59,0.162,Wallet,Fashion,0,0,0
CUST12034,35,6,2,0.314,5.79,1173.53,0.225,Credit Card,Fashion,0,0,1
CUST12035,1175,7,0,0.066,8.21,1752.4,0.359,Debit Card,Home & Kitchen,0,1,0
CUST12036,213,10,1,0.081,8.84,1792.65,0.401,COD,Fashion,0,1,0
CUST12037,35,8,1,0.12,6.22,697.2,0.448,COD,Beauty,0,0,0
CUST12038,121,4,1,0.153,8.95,377.42,0.395,Debit Card,Electronics,0,1,0
CUST12039,188,5,1,0.134,11.44,2082.56,0.078,COD,Beauty,0,0,0
CUST12040,52,8,1,0.094,8.93,1520.34,0.274,Debit Card,Home & Kitchen,0,1,0
CUST12041,259,4,0,0.097,11.67,838.87,0.49,UPI,Beauty,0,0,0
CUST12042,39,16,1,0.053,9.64,3057.91,0.158,UPI,Footwear,0,1,0
CUST12043,792,8,1,0.067,4.35,3061.83,0.175,Credit Card,Fashion,1,0,0
CUST12044,487,9,1,0.083,11.27,2124.76,0.244,Credit Card,Mobiles,0,0,0
CUST12045,38,7,1,0.213,8.3,1813.85,0.311,Debit Card,Fashion,0,0,0
CUST12046,359,6,1,0.146,11.9,1391.87,0.056,COD,Mobiles,0,1,0
CUST12047,13,8,4,0.484,3.23,1251.75,0.709,Wallet,Home & Kitchen,0,0,1
CUST12048,318,14,3,0.205,7.76,994.22,0.127,UPI,Fashion,0,1,0
CUST12049,320,6,1,0.182,8.93,2892.84,0.06,COD,Fashion,0,1,0
CUST12050,216,11,1,0.133,7.14,3244.0,0.582,COD,Fashion,0,1,0
CUST12051,608,6,1,0.149,8.87,1902.44,0.261,Credit Card,Beauty,1,1,0
CUST12052,40,7,2,0.223,8.97,1400.14,0.172,Credit Card,Books,0,1,0
CUST12053,110,7,0,0.027,6.55,1225.27,0.353,COD,Fashion,0,0,0
CUST12054,70,11,1,0.049,8.21,1605.82,0.14,Credit Card,Beauty,0,0,0
CUST12055,242,5,0,0.012,13.32,1985.3,0.332,Credit Card,Footwear,0,0,0
CUST12056,707,4,1,0.17,12.97,3157.72,0.322,COD,Fashion,1,0,0
CUST12057,78,4,1,0.162,8.13,7285.1,0.364,COD,Books,0,1,0
CUST12058,343,9,2,0.172,2.84,488.64,0.146,Credit Card,Books,0,1,0
CUST12059,15,10,1,0.138,10.5,428.02,0.071,COD,Fashion,0,0,0
CUST12060,47,11,2,0.157,0.5,4228.67,0.278,COD,Footwear,0,0,0
CUST12061,214,10,3,0.263,2.35,1748.73,0.154,Credit Card,Fashion,0,0,1
CUST12062,263,9,2,0.223,5.99,1857.39,0.157,Credit Card,Fashion,0,0,0
CUST12063,55,7,2,0.316,8.63,713.83,0.588,COD,Footwear,1,1,1
CUST12064,607,8,1,0.148,11.85,1709.84,0.359,UPI,Mobiles,0,0,0
CUST12065,345,12,3,0.233,5.74,3215.07,0.418,Credit Card,Home & Kitchen,0,0,1
CUST12066,751,4,0,0.062,8.37,1683.5,0.074,Debit Card,Beauty,0,1,0
CUST12067,157,7,1,0.112,10.93,1194.05,0.145,UPI,Beauty,0,0,0
CUST12068,8,16,1,0.074,6.18,889.38,0.313,Credit Card,Mobiles,0,0,0
CUST12069,101,11,1,0.13,8.7,1009.61,0.449,COD,Home & Kitchen,0,0,0
CUST12070,269,9,1,0.12,9.95,854.19,0.29,Debit Card,Beauty,1,0,0
CUST12071,422,4,0,0.025,5.82,625.07,0.521,UPI,Footwear,1,0,0
CUST12072,368,4,1,0.288,2.78,798.94,0.257,Debit Card,Footwear,1,0,1
CUST12073,793,13,0,0.017,10.5,1377.4,0.434,UPI,Footwear,0,1,0
CUST12074,469,6,1,0.184,9.64,3444.63,0.112,Debit Card,Fashion,0,0,0
CUST12075,643,5,3,0.556,2.42,3035.26,0.31,COD,Mobiles,1,0,1
CUST12076,608,10,0,0.028,7.95,1027.04,0.293,Wallet,Fashion,0,1,0
CUST12077,123,10,1,0.132,4.9,1111.57,0.062,Credit Card,Beauty,0,1,0
CUST12078,100,13,2,0.159,12.2,3659.42,0.079,UPI,Fashion,1,0,0
CUST12079,683,2,0,0.162,10.31,2775.57,0.25,Credit Card,Fashion,1,0,0
CUST12080,691,10,3,0.262,7.52,517.09,0.279,COD,Home & Kitchen,0,1,1
CUST12081,470,13,2,0.129,8.41,3315.92,0.238,COD,Mobiles,0,0,0
CUST12082,239,9,3,0.279,7.16,1376.98,0.23,Debit Card,Mobiles,1,1,1
CUST12083,175,5,1,0.123,4.99,1971.77,0.077,Wallet,Fashion,0,1,0
CUST12084,505,8,1,0.1,10.49,3367.66,0.277,COD,Fashion,0,1,0
CUST12085,218,10,1,0.14,2.53,1988.5,0.203,COD,Fashion,2,1,0
CUST12086,25,6,0,0.041,13.01,1529.11,0.133,Credit Card,Books,0,0,0
CUST12087,132,4,0,0.097,12.17,3815.16,0.147,COD,Mobiles,0,0,0
CUST12088,579,9,1,0.064,3.59,1786.53,0.386,Credit Card,Footwear,0,1,0
CUST12089,82,8,1,0.122,12.3,1524.41,0.101,Credit Card,Beauty,2,0,0
CUST12090,403,8,1,0.162,8.15,1676.81,0.224,Debit Card,Electronics,0,0,0
CUST12091,17,3,0,0.039,3.6,902.03,0.265,Debit Card,Fashion,0,0,0
CUST12092,224,16,1,0.076,7.0,1116.62,0.441,COD,Mobiles,0,0,0
CUST12093,481,8,1,0.109,11.71,1201.74,0.272,UPI,Electronics,0,0,0
CUST12094,106,8,1,0.133,8.39,2799.05,0.06,Wallet,Footwear,1,0,0
CUST12095,502,11,0,0.02,5.83,1300.97,0.595,COD,Fashion,0,0,0
CUST12096,264,5,0,0.075,13.66,4211.35,0.44,UPI,Fashion,0,0,0
CUST12097,177,9,0,0.051,2.22,2742.45,0.406,Credit Card,Fashion,0,0,0
